"group" "subject" "activity" "place" "sensor" "axis" "activity_name" "mean"
"train" 6 6 "body" "acc" "z" "LAYING" -0.00819638475029276
"train" 7 6 "body" "acc" "z" "LAYING" 0.00229474419698528
"train" 8 6 "body" "acc" "z" "LAYING" 0.00200261437051244
"train" 11 6 "body" "acc" "z" "LAYING" -0.000158212653562802
"train" 14 6 "body" "acc" "z" "LAYING" 0.00709383268346878
"train" 15 6 "body" "acc" "z" "LAYING" -0.00337693875565245
"train" 16 6 "body" "acc" "z" "LAYING" 0.00032939762637971
"train" 17 6 "body" "acc" "z" "LAYING" 0.000429891721315801
"train" 19 6 "body" "acc" "z" "LAYING" -0.00022259086569695
"train" 21 6 "body" "acc" "z" "LAYING" 0.00166947685621892
"train" 22 6 "body" "acc" "z" "LAYING" -0.000823633089053602
"train" 23 6 "body" "acc" "z" "LAYING" 0.00133816400801823
"train" 25 6 "body" "acc" "z" "LAYING" 0.0026026894922149
"train" 26 6 "body" "acc" "z" "LAYING" 0.00109180788306312
"train" 27 6 "body" "acc" "z" "LAYING" 0.0002008160184178
"train" 28 6 "body" "acc" "z" "LAYING" -1.22932526335937e-05
"train" 29 6 "body" "acc" "z" "LAYING" -0.00038135441482971
"train" 30 6 "body" "acc" "z" "LAYING" 0.00153591426932232
"train" 1 6 "body" "gyro" "x" "LAYING" 0.0114704403783495
"train" 3 6 "body" "gyro" "x" "LAYING" 0.00707281137663609
"train" 5 6 "body" "gyro" "x" "LAYING" 0.0059626190485652
"train" 6 6 "body" "gyro" "x" "LAYING" 0.0203323996502719
"train" 7 6 "body" "gyro" "x" "LAYING" 0.0256274303984285
"train" 8 6 "body" "gyro" "x" "LAYING" 0.0340638952483782
"train" 11 6 "body" "gyro" "x" "LAYING" 0.00876697735026623
"train" 14 6 "body" "gyro" "x" "LAYING" 0.033753046970337
"train" 15 6 "body" "gyro" "x" "LAYING" 0.0111847636428097
"train" 16 6 "body" "gyro" "x" "LAYING" 0.0118814889989098
"train" 17 6 "body" "gyro" "x" "LAYING" 0.00433087518234815
"train" 19 6 "body" "gyro" "x" "LAYING" -0.00364312793470345
"train" 21 6 "body" "gyro" "x" "LAYING" -0.00292669730053542
"train" 22 6 "body" "gyro" "x" "LAYING" 0.00705828675532986
"train" 23 6 "body" "gyro" "x" "LAYING" 0.0168469879495419
"train" 25 6 "body" "gyro" "x" "LAYING" 0.0323865330650111
"train" 26 6 "body" "gyro" "x" "LAYING" 0.0109418445104543
"train" 27 6 "body" "gyro" "x" "LAYING" 0.00838708109514896
"train" 28 6 "body" "gyro" "x" "LAYING" 0.0106302927827846
"train" 29 6 "body" "gyro" "x" "LAYING" 0.00190467512063587
"train" 30 6 "body" "gyro" "x" "LAYING" 0.000921674406119754
"train" 1 6 "body" "gyro" "y" "LAYING" 0.00444869266497344
"train" 3 6 "body" "gyro" "y" "LAYING" 0.00112362553571447
"train" 5 6 "body" "gyro" "y" "LAYING" -0.00249746454457151
"train" 6 6 "body" "gyro" "y" "LAYING" -0.0148446252517996
"train" 7 6 "body" "gyro" "y" "LAYING" -0.0267583634335763
"train" 8 6 "body" "gyro" "y" "LAYING" -0.00668121104158738
"train" 11 6 "body" "gyro" "y" "LAYING" 0.0147996999648892
"train" 14 6 "body" "gyro" "y" "LAYING" -0.0357061180366958
"train" 15 6 "body" "gyro" "y" "LAYING" 0.00558466787017941
"train" 16 6 "body" "gyro" "y" "LAYING" -0.0177598061187734
"train" 17 6 "body" "gyro" "y" "LAYING" -0.00908343119579687
"train" 19 6 "body" "gyro" "y" "LAYING" -0.00944678550743788
"train" 21 6 "body" "gyro" "y" "LAYING" -0.0178164348202415
"train" 22 6 "body" "gyro" "y" "LAYING" -0.008232045932023
"train" 23 6 "body" "gyro" "y" "LAYING" -0.0138669616618166
"train" 25 6 "body" "gyro" "y" "LAYING" 0.00121868451189148
"train" 26 6 "body" "gyro" "y" "LAYING" -0.00721646111927529
"train" 27 6 "body" "gyro" "y" "LAYING" -0.00968208361351541
"train" 28 6 "body" "gyro" "y" "LAYING" -0.0104337201940339
"train" 29 6 "body" "gyro" "y" "LAYING" -0.000831667499335156
"train" 30 6 "body" "gyro" "y" "LAYING" -0.000816406783695313
"train" 1 6 "body" "gyro" "z" "LAYING" 0.0275984349941828
"train" 3 6 "body" "gyro" "z" "LAYING" 0.0228672015564589
"train" 5 6 "body" "gyro" "z" "LAYING" 0.0325576263695337
"train" 6 6 "body" "gyro" "z" "LAYING" 0.0410587608178561
"train" 7 6 "body" "gyro" "z" "LAYING" 0.0307986239309543
"train" 8 6 "body" "gyro" "z" "LAYING" 0.0229507386982675
"train" 11 6 "body" "gyro" "z" "LAYING" 0.0290720738328285
"train" 14 6 "body" "gyro" "z" "LAYING" 0.0277907943660432
"train" 15 6 "body" "gyro" "z" "LAYING" 0.0120026489182854
"train" 16 6 "body" "gyro" "z" "LAYING" 0.00455347393318371
"train" 17 6 "body" "gyro" "z" "LAYING" 0.0111124189300339
"train" 19 6 "body" "gyro" "z" "LAYING" 0.00985750914279989
"train" 21 6 "body" "gyro" "z" "LAYING" 0.00520391188570879
"train" 22 6 "body" "gyro" "z" "LAYING" 0.0259672435129253
"train" 23 6 "body" "gyro" "z" "LAYING" 0.0109522472029456
"train" 25 6 "body" "gyro" "z" "LAYING" 0.0236280623358345
"train" 26 6 "body" "gyro" "z" "LAYING" 0.0292567790642997
"train" 27 6 "body" "gyro" "z" "LAYING" 0.0143423844917774
"train" 28 6 "body" "gyro" "z" "LAYING" 0.00320715394940144
"train" 29 6 "body" "gyro" "z" "LAYING" 0.0181812389240459
"train" 30 6 "body" "gyro" "z" "LAYING" 0.00332580912756205
"train" 1 6 "total" "acc" "x" "LAYING" 0.148162573229062
"train" 3 6 "total" "acc" "x" "LAYING" 0.164311857283266
"train" 5 6 "total" "acc" "x" "LAYING" -0.00604921518210246
"train" 6 6 "total" "acc" "x" "LAYING" -0.00738397814703673
"train" 7 6 "total" "acc" "x" "LAYING" -0.0255320237756331
"train" 8 6 "total" "acc" "x" "LAYING" 0.045268529077309
"train" 11 6 "total" "acc" "x" "LAYING" 0.240977608349781
"train" 14 6 "total" "acc" "x" "LAYING" 0.223693438285846
"train" 15 6 "total" "acc" "x" "LAYING" 0.216527439210069
"train" 16 6 "total" "acc" "x" "LAYING" 0.188780629202009
"train" 17 6 "total" "acc" "x" "LAYING" 0.193274804460827
"train" 19 6 "total" "acc" "x" "LAYING" -0.146238337716773
"train" 21 6 "total" "acc" "x" "LAYING" 0.211120760289931
"train" 22 6 "total" "acc" "x" "LAYING" 0.0402375661235677
"train" 23 6 "total" "acc" "x" "LAYING" 0.0580621596218533
"train" 25 6 "total" "acc" "x" "LAYING" 0.00409376989107449
"train" 26 6 "total" "acc" "x" "LAYING" -0.104909050389597
"train" 27 6 "total" "acc" "x" "LAYING" -0.0401348220525021
"train" 28 6 "total" "acc" "x" "LAYING" -0.0114023682513672
"train" 29 6 "total" "acc" "x" "LAYING" 0.0924597110348732
"train" 30 6 "total" "acc" "x" "LAYING" 0.0926206399243973
"train" 1 6 "total" "acc" "y" "LAYING" 0.710454980704781
"train" 3 6 "total" "acc" "y" "LAYING" 0.853079137071573
"train" 5 6 "total" "acc" "y" "LAYING" 0.971130498046875
"train" 6 6 "total" "acc" "y" "LAYING" 0.97705482709704
"train" 7 6 "total" "acc" "y" "LAYING" 0.409271407271635
"train" 8 6 "total" "acc" "y" "LAYING" 0.60508905666956
"train" 11 6 "total" "acc" "y" "LAYING" 0.959611063596491
"train" 14 6 "total" "acc" "y" "LAYING" 0.505880507337623
"train" 15 6 "total" "acc" "y" "LAYING" 0.916431189496528
"train" 16 6 "total" "acc" "y" "LAYING" -0.00156944216517857
"train" 17 6 "total" "acc" "y" "LAYING" 0.676170269014085
"train" 19 6 "total" "acc" "y" "LAYING" 0.742785025263554
"train" 21 6 "total" "acc" "y" "LAYING" 0.616617792864583
"train" 22 6 "total" "acc" "y" "LAYING" 0.65125036828342
"train" 23 6 "total" "acc" "y" "LAYING" 0.453567596918403
"train" 25 6 "total" "acc" "y" "LAYING" 0.63701090406021
"train" 26 6 "total" "acc" "y" "LAYING" 0.81898225599301
"train" 27 6 "total" "acc" "y" "LAYING" 0.584774068549409
"train" 28 6 "total" "acc" "y" "LAYING" 0.162148862158203
"train" 29 6 "total" "acc" "y" "LAYING" 0.824542284737319
"train" 30 6 "total" "acc" "y" "LAYING" 0.748580899921875
"train" 1 6 "total" "acc" "z" "LAYING" 0.430974251735484
"train" 3 6 "total" "acc" "z" "LAYING" 0.477050918220766
"train" 5 6 "total" "acc" "z" "LAYING" 0.253687903320312
"train" 6 6 "total" "acc" "z" "LAYING" 0.159108685249959
"train" 7 6 "total" "acc" "z" "LAYING" 0.88862998608774
"train" 8 6 "total" "acc" "z" "LAYING" 0.703874286284722
"train" 11 6 "total" "acc" "z" "LAYING" 0.104991969315652
"train" 14 6 "total" "acc" "z" "LAYING" 0.823680285814951
"train" 15 6 "total" "acc" "z" "LAYING" -0.0451828733474783
"train" 16 6 "total" "acc" "z" "LAYING" 0.873247152421875
"train" 17 6 "total" "acc" "z" "LAYING" 0.705078706778169
"train" 19 6 "total" "acc" "z" "LAYING" 0.669997798522214
"train" 21 6 "total" "acc" "z" "LAYING" 0.770778657829861
"train" 22 6 "total" "acc" "z" "LAYING" 0.752220832107205
"train" 23 6 "total" "acc" "z" "LAYING" 0.898724145193142
"train" 25 6 "total" "acc" "z" "LAYING" 0.514339059639341
"train" 26 6 "total" "acc" "z" "LAYING" 0.599474594418174
"train" 27 6 "total" "acc" "z" "LAYING" 0.825464206535051
"train" 28 6 "total" "acc" "z" "LAYING" 0.00994805870117187
"train" 29 6 "total" "acc" "z" "LAYING" 0.574346089662591
"train" 30 6 "total" "acc" "z" "LAYING" 0.665698158147321
